,Request id,Pickup point,Status,Request timestamp,Hour,Day,Time Slot
3568,4529,City,Cancelled,2016-07-14 09:30:05,9,Thursday,Morning
3569,4536,City,Cancelled,2016-07-14 09:39:29,9,Thursday,Morning
3570,433,City,Cancelled,2016-07-11 08:57:00,8,Monday,Morning
3571,1607,City,Cancelled,2016-07-12 06:41:00,6,Tuesday,Morning
3572,3189,City,Cancelled,2016-07-13 09:32:49,9,Wednesday,Morning
3573,4128,City,Cancelled,2016-07-14 04:42:38,4,Thursday,Early Morning
3574,4197,City,Cancelled,2016-07-14 05:27:13,5,Thursday,Early Morning
3575,4524,City,Cancelled,2016-07-14 09:26:12,9,Thursday,Morning
3576,5871,City,Cancelled,2016-07-15 09:23:40,9,Friday,Morning
3577,5912,City,Cancelled,2016-07-15 10:00:48,10,Friday,Morning
3578,2466,Airport,Cancelled,2016-07-12 20:34:00,20,Tuesday,Night
3579,2886,City,Cancelled,2016-07-13 06:01:35,6,Wednesday,Morning
3580,5225,City,Cancelled,2016-07-14 21:06:59,21,Thursday,Late Night
3581,6505,City,Cancelled,2016-07-15 20:35:06,20,Friday,Night
3582,2785,City,Cancelled,2016-07-13 04:50:41,4,Wednesday,Early Morning
3583,2806,City,Cancelled,2016-07-13 05:00:10,5,Wednesday,Early Morning
3584,4459,City,Cancelled,2016-07-14 08:37:33,8,Thursday,Morning
3585,5653,City,Cancelled,2016-07-15 06:58:27,6,Friday,Morning
3586,1650,City,Cancelled,2016-07-12 07:14:00,7,Tuesday,Morning
3587,3745,Airport,Cancelled,2016-07-13 20:27:16,20,Wednesday,Night
3588,4796,Airport,Cancelled,2016-07-14 16:54:50,16,Thursday,Evening
3589,2119,City,Cancelled,2016-07-12 16:41:00,16,Tuesday,Evening
3590,3013,City,Cancelled,2016-07-13 07:31:04,7,Wednesday,Morning
3591,3126,City,Cancelled,2016-07-13 08:43:17,8,Wednesday,Morning
3592,4235,City,Cancelled,2016-07-14 05:51:55,5,Thursday,Early Morning
3593,105,City,Cancelled,2016-07-11 04:58:00,4,Monday,Early Morning
3594,1747,City,Cancelled,2016-07-12 08:27:00,8,Tuesday,Morning
3595,4134,City,Cancelled,2016-07-14 04:45:23,4,Thursday,Early Morning
3596,217,City,Cancelled,2016-07-11 06:12:00,6,Monday,Morning
3597,4478,City,Cancelled,2016-07-14 08:44:58,8,Thursday,Morning
3598,5248,City,Cancelled,2016-07-14 21:18:23,21,Thursday,Late Night
3599,6032,Airport,Cancelled,2016-07-15 13:00:41,13,Friday,Aftrnoon
3600,4206,City,Cancelled,2016-07-14 05:34:56,5,Thursday,Early Morning
3601,4387,City,Cancelled,2016-07-14 07:54:18,7,Thursday,Morning
3602,113,City,Cancelled,2016-07-11 05:09:00,5,Monday,Early Morning
3603,1558,City,Cancelled,2016-07-12 06:13:00,6,Tuesday,Morning
3604,2180,Airport,Cancelled,2016-07-12 17:42:00,17,Tuesday,Evening
3605,3661,Airport,Cancelled,2016-07-13 19:28:43,19,Wednesday,Night
3606,378,City,Cancelled,2016-07-11 08:08:00,8,Monday,Morning
3607,790,Airport,Cancelled,2016-07-11 16:56:00,16,Monday,Evening
3608,1700,City,Cancelled,2016-07-12 07:58:00,7,Tuesday,Morning
3609,3788,Airport,Cancelled,2016-07-13 20:50:21,20,Wednesday,Night
3610,480,City,Cancelled,2016-07-11 09:26:00,9,Monday,Morning
3611,1632,City,Cancelled,2016-07-12 07:06:00,7,Tuesday,Morning
3612,3101,City,Cancelled,2016-07-13 08:28:00,8,Wednesday,Morning
3613,5706,City,Cancelled,2016-07-15 07:38:04,7,Friday,Morning
3614,5772,City,Cancelled,2016-07-15 08:22:59,8,Friday,Morning
3615,129,City,Cancelled,2016-07-11 05:10:00,5,Monday,Early Morning
3616,3119,City,Cancelled,2016-07-13 08:35:33,8,Wednesday,Morning
3617,3228,City,Cancelled,2016-07-13 09:58:28,9,Wednesday,Morning
3618,1569,City,Cancelled,2016-07-12 06:21:00,6,Tuesday,Morning
3619,1820,City,Cancelled,2016-07-12 09:24:00,9,Tuesday,Morning
3620,1840,City,Cancelled,2016-07-12 09:37:00,9,Tuesday,Morning
3621,4323,City,Cancelled,2016-07-14 07:00:12,7,Thursday,Morning
3622,4346,City,Cancelled,2016-07-14 07:21:06,7,Thursday,Morning
3623,5785,City,Cancelled,2016-07-15 08:32:49,8,Friday,Morning
3624,6400,City,Cancelled,2016-07-15 19:18:51,19,Friday,Night
3625,224,City,Cancelled,2016-07-11 06:17:00,6,Monday,Morning
3626,5913,City,Cancelled,2016-07-15 09:58:51,9,Friday,Morning
3627,1833,City,Cancelled,2016-07-12 09:34:00,9,Tuesday,Morning
3628,2902,City,Cancelled,2016-07-13 05:59:39,5,Wednesday,Early Morning
3629,4239,City,Cancelled,2016-07-14 05:56:04,5,Thursday,Early Morning
3630,265,City,Cancelled,2016-07-11 06:47:00,6,Monday,Morning
3631,833,Airport,Cancelled,2016-07-11 17:37:00,17,Monday,Evening
3632,3249,City,Cancelled,2016-07-13 10:13:59,10,Wednesday,Morning
3633,4226,City,Cancelled,2016-07-14 05:46:51,5,Thursday,Early Morning
3634,5867,City,Cancelled,2016-07-15 09:19:33,9,Friday,Morning
3635,684,City,Cancelled,2016-07-11 13:32:00,13,Monday,Aftrnoon
3636,718,City,Cancelled,2016-07-11 14:51:00,14,Monday,Aftrnoon
3637,4145,City,Cancelled,2016-07-14 04:56:49,4,Thursday,Early Morning
3638,5489,City,Cancelled,2016-07-15 04:52:39,4,Friday,Early Morning
3639,5651,City,Cancelled,2016-07-15 07:00:08,7,Friday,Morning
3640,290,City,Cancelled,2016-07-11 07:13:00,7,Monday,Morning
3641,1030,Airport,Cancelled,2016-07-11 19:14:00,19,Monday,Night
3642,3062,City,Cancelled,2016-07-13 07:50:36,7,Wednesday,Morning
3643,5635,City,Cancelled,2016-07-15 06:43:04,6,Friday,Morning
3644,5828,City,Cancelled,2016-07-15 09:00:06,9,Friday,Morning
3645,2823,City,Cancelled,2016-07-13 05:15:44,5,Wednesday,Early Morning
3646,4558,City,Cancelled,2016-07-14 09:51:06,9,Thursday,Morning
3647,5494,City,Cancelled,2016-07-15 04:56:11,4,Friday,Early Morning
3648,5501,City,Cancelled,2016-07-15 05:07:36,5,Friday,Early Morning
3649,526,City,Cancelled,2016-07-11 09:46:00,9,Monday,Morning
3650,1887,City,Cancelled,2016-07-12 10:08:00,10,Tuesday,Morning
3651,2944,City,Cancelled,2016-07-13 06:33:43,6,Wednesday,Morning
3652,4413,City,Cancelled,2016-07-14 08:07:44,8,Thursday,Morning
3653,4420,City,Cancelled,2016-07-14 08:13:50,8,Thursday,Morning
3654,5486,City,Cancelled,2016-07-15 04:51:17,4,Friday,Early Morning
3655,6010,City,Cancelled,2016-07-15 12:25:21,12,Friday,Aftrnoon
3656,277,City,Cancelled,2016-07-11 06:59:00,6,Monday,Morning
3657,2148,City,Cancelled,2016-07-12 17:22:00,17,Tuesday,Evening
3658,2802,City,Cancelled,2016-07-13 04:51:42,4,Wednesday,Early Morning
3659,4445,City,Cancelled,2016-07-14 08:36:44,8,Thursday,Morning
3660,546,City,Cancelled,2016-07-11 10:04:00,10,Monday,Morning
3661,1115,Airport,Cancelled,2016-07-11 20:23:00,20,Monday,Night
3662,3177,City,Cancelled,2016-07-13 09:13:12,9,Wednesday,Morning
3663,5587,City,Cancelled,2016-07-15 05:58:50,5,Friday,Early Morning
3664,5628,City,Cancelled,2016-07-15 06:34:40,6,Friday,Morning
3665,6173,City,Cancelled,2016-07-15 16:45:26,16,Friday,Evening
3666,383,City,Cancelled,2016-07-11 08:21:00,8,Monday,Morning
3667,749,Airport,Cancelled,2016-07-11 15:48:00,15,Monday,Evening
3668,5733,City,Cancelled,2016-07-15 07:51:13,7,Friday,Morning
3669,18,City,Cancelled,2016-07-11 01:16:00,1,Monday,Early Morning
3670,2125,Airport,Cancelled,2016-07-12 16:52:00,16,Tuesday,Evening
3671,5522,City,Cancelled,2016-07-15 05:21:37,5,Friday,Early Morning
3672,5895,City,Cancelled,2016-07-15 09:49:21,9,Friday,Morning
3673,192,City,Cancelled,2016-07-11 05:56:00,5,Monday,Early Morning
3674,1469,City,Cancelled,2016-07-12 05:05:00,5,Tuesday,Early Morning
3675,1486,City,Cancelled,2016-07-12 05:20:00,5,Tuesday,Early Morning
3676,2971,City,Cancelled,2016-07-13 06:53:00,6,Wednesday,Morning
3677,4331,City,Cancelled,2016-07-14 07:10:46,7,Thursday,Morning
3678,1739,City,Cancelled,2016-07-12 08:30:00,8,Tuesday,Morning
3679,5679,City,Cancelled,2016-07-15 07:09:12,7,Friday,Morning
3680,5750,City,Cancelled,2016-07-15 08:03:18,8,Friday,Morning
3681,5856,City,Cancelled,2016-07-15 09:08:43,9,Friday,Morning
3682,6033,Airport,Cancelled,2016-07-15 12:55:58,12,Friday,Aftrnoon
3683,119,City,Cancelled,2016-07-11 05:10:00,5,Monday,Early Morning
3684,641,City,Cancelled,2016-07-11 12:31:00,12,Monday,Aftrnoon
3685,3144,City,Cancelled,2016-07-13 08:55:43,8,Wednesday,Morning
3686,3404,Airport,Cancelled,2016-07-13 15:18:33,15,Wednesday,Evening
3687,4185,City,Cancelled,2016-07-14 05:16:42,5,Thursday,Early Morning
3688,5918,City,Cancelled,2016-07-15 10:01:19,10,Friday,Morning
3689,98,City,Cancelled,2016-07-11 04:58:00,4,Monday,Early Morning
3690,1541,City,Cancelled,2016-07-12 06:04:00,6,Tuesday,Morning
3691,2872,City,Cancelled,2016-07-13 05:41:43,5,Wednesday,Early Morning
3692,3498,City,Cancelled,2016-07-13 17:36:54,17,Wednesday,Evening
3693,5646,City,Cancelled,2016-07-15 06:52:54,6,Friday,Morning
3694,5656,City,Cancelled,2016-07-15 06:54:05,6,Friday,Morning
3695,130,City,Cancelled,2016-07-11 05:12:00,5,Monday,Early Morning
3696,268,City,Cancelled,2016-07-11 06:52:00,6,Monday,Morning
3697,644,Airport,Cancelled,2016-07-11 12:29:00,12,Monday,Aftrnoon
3698,1572,City,Cancelled,2016-07-12 06:22:00,6,Tuesday,Morning
3699,1619,City,Cancelled,2016-07-12 06:53:00,6,Tuesday,Morning
3700,1668,City,Cancelled,2016-07-12 07:35:00,7,Tuesday,Morning
3701,1707,City,Cancelled,2016-07-12 08:10:00,8,Tuesday,Morning
3702,2113,Airport,Cancelled,2016-07-12 16:29:00,16,Tuesday,Evening
3703,4581,City,Cancelled,2016-07-14 10:04:38,10,Thursday,Morning
3704,5626,City,Cancelled,2016-07-15 06:33:43,6,Friday,Morning
3705,4255,City,Cancelled,2016-07-14 06:08:00,6,Thursday,Morning
3706,5794,City,Cancelled,2016-07-15 08:38:36,8,Friday,Morning
3707,6103,Airport,Cancelled,2016-07-15 14:52:59,14,Friday,Aftrnoon
3708,302,City,Cancelled,2016-07-11 07:17:00,7,Monday,Morning
3709,1137,City,Cancelled,2016-07-11 20:32:00,20,Monday,Night
3710,4304,City,Cancelled,2016-07-14 06:50:42,6,Thursday,Morning
3711,1702,City,Cancelled,2016-07-12 08:02:00,8,Tuesday,Morning
3712,1762,City,Cancelled,2016-07-12 08:50:00,8,Tuesday,Morning
3713,2373,Airport,Cancelled,2016-07-12 19:36:00,19,Tuesday,Night
3714,3005,City,Cancelled,2016-07-13 07:15:35,7,Wednesday,Morning
3715,3131,City,Cancelled,2016-07-13 08:40:50,8,Wednesday,Morning
3716,3883,Airport,Cancelled,2016-07-13 21:56:05,21,Wednesday,Late Night
3717,6131,Airport,Cancelled,2016-07-15 15:38:23,15,Friday,Evening
3718,6302,Airport,Cancelled,2016-07-15 18:29:19,18,Friday,Night
3719,6538,Airport,Cancelled,2016-07-15 20:54:55,20,Friday,Night
3720,244,City,Cancelled,2016-07-11 06:31:00,6,Monday,Morning
3721,1216,Airport,Cancelled,2016-07-11 21:32:00,21,Monday,Late Night
3722,4154,City,Cancelled,2016-07-14 05:07:00,5,Thursday,Early Morning
3723,393,City,Cancelled,2016-07-11 08:27:00,8,Monday,Morning
3724,419,City,Cancelled,2016-07-11 08:42:00,8,Monday,Morning
3725,4311,City,Cancelled,2016-07-14 06:52:50,6,Thursday,Morning
3726,4404,City,Cancelled,2016-07-14 07:55:00,7,Thursday,Morning
3727,5675,City,Cancelled,2016-07-15 07:08:58,7,Friday,Morning
3728,193,City,Cancelled,2016-07-11 05:58:00,5,Monday,Early Morning
3729,1825,City,Cancelled,2016-07-12 09:35:00,9,Tuesday,Morning
3730,3111,City,Cancelled,2016-07-13 08:31:41,8,Wednesday,Morning
3731,4160,City,Cancelled,2016-07-14 05:05:12,5,Thursday,Early Morning
3732,2846,City,Cancelled,2016-07-13 05:24:17,5,Wednesday,Early Morning
3733,3163,City,Cancelled,2016-07-13 09:04:03,9,Wednesday,Morning
3734,3446,City,Cancelled,2016-07-13 16:39:36,16,Wednesday,Evening
3735,4543,City,Cancelled,2016-07-14 09:36:37,9,Thursday,Morning
3736,4800,Airport,Cancelled,2016-07-14 16:59:22,16,Thursday,Evening
3737,107,City,Cancelled,2016-07-11 05:02:00,5,Monday,Early Morning
3738,1594,City,Cancelled,2016-07-12 06:41:00,6,Tuesday,Morning
3739,1791,City,Cancelled,2016-07-12 09:08:00,9,Tuesday,Morning
3740,6050,City,Cancelled,2016-07-15 13:35:03,13,Friday,Aftrnoon
3741,409,City,Cancelled,2016-07-11 08:34:00,8,Monday,Morning
3742,3137,City,Cancelled,2016-07-13 08:52:30,8,Wednesday,Morning
3743,4532,City,Cancelled,2016-07-14 09:35:38,9,Thursday,Morning
3744,5914,City,Cancelled,2016-07-15 09:58:37,9,Friday,Morning
3745,5618,City,Cancelled,2016-07-15 06:25:41,6,Friday,Morning
3746,5688,City,Cancelled,2016-07-15 07:24:11,7,Friday,Morning
3747,6419,City,Cancelled,2016-07-15 19:47:39,19,Friday,Night
3748,711,City,Cancelled,2016-07-11 14:22:00,14,Monday,Aftrnoon
3749,4415,City,Cancelled,2016-07-14 08:11:36,8,Thursday,Morning
3750,4544,City,Cancelled,2016-07-14 09:33:28,9,Thursday,Morning
3751,3173,City,Cancelled,2016-07-13 09:12:19,9,Wednesday,Morning
3752,6262,Airport,Cancelled,2016-07-15 18:05:37,18,Friday,Night
3753,262,City,Cancelled,2016-07-11 06:41:00,6,Monday,Morning
3754,529,City,Cancelled,2016-07-11 09:54:00,9,Monday,Morning
3755,1537,City,Cancelled,2016-07-12 05:55:00,5,Tuesday,Early Morning
3756,1788,City,Cancelled,2016-07-12 09:08:00,9,Tuesday,Morning
3757,5816,City,Cancelled,2016-07-15 08:44:58,8,Friday,Morning
3758,3260,City,Cancelled,2016-07-13 10:13:25,10,Wednesday,Morning
3759,4008,City,Cancelled,2016-07-13 23:43:03,23,Wednesday,Late Night
3760,4574,City,Cancelled,2016-07-14 09:53:19,9,Thursday,Morning
3761,1730,City,Cancelled,2016-07-12 08:25:00,8,Tuesday,Morning
3762,2448,Airport,Cancelled,2016-07-12 20:26:00,20,Tuesday,Night
3763,4570,City,Cancelled,2016-07-14 09:51:07,9,Thursday,Morning
3764,5529,City,Cancelled,2016-07-15 05:24:02,5,Friday,Early Morning
3765,1506,City,Cancelled,2016-07-12 05:37:00,5,Tuesday,Early Morning
3766,2651,City,Cancelled,2016-07-12 22:56:00,22,Tuesday,Late Night
3767,3185,City,Cancelled,2016-07-13 09:24:46,9,Wednesday,Morning
3768,3421,City,Cancelled,2016-07-13 15:42:36,15,Wednesday,Evening
3769,291,City,Cancelled,2016-07-11 07:06:00,7,Monday,Morning
3770,1669,City,Cancelled,2016-07-12 07:39:00,7,Tuesday,Morning
3771,3974,City,Cancelled,2016-07-13 23:04:14,23,Wednesday,Late Night
3772,4349,City,Cancelled,2016-07-14 07:18:19,7,Thursday,Morning
3773,4442,City,Cancelled,2016-07-14 08:33:10,8,Thursday,Morning
3774,5327,Airport,Cancelled,2016-07-14 22:12:35,22,Thursday,Late Night
3775,2929,City,Cancelled,2016-07-13 06:28:41,6,Wednesday,Morning
3776,3186,City,Cancelled,2016-07-13 09:28:29,9,Wednesday,Morning
3777,4211,City,Cancelled,2016-07-14 05:37:33,5,Thursday,Early Morning
3778,5273,Airport,Cancelled,2016-07-14 21:29:36,21,Thursday,Late Night
3779,6445,City,Cancelled,2016-07-15 20:01:14,20,Friday,Night
3780,157,City,Cancelled,2016-07-11 05:38:00,5,Monday,Early Morning
3781,2813,City,Cancelled,2016-07-13 05:06:08,5,Wednesday,Early Morning
3782,3057,City,Cancelled,2016-07-13 07:50:41,7,Wednesday,Morning
3783,4641,City,Cancelled,2016-07-14 11:39:07,11,Thursday,Morning
3784,5884,City,Cancelled,2016-07-15 09:36:17,9,Friday,Morning
3785,1837,City,Cancelled,2016-07-12 09:36:00,9,Tuesday,Morning
3786,4092,City,Cancelled,2016-07-14 02:55:40,2,Thursday,Early Morning
3787,4222,City,Cancelled,2016-07-14 05:44:07,5,Thursday,Early Morning
3788,1509,City,Cancelled,2016-07-12 05:42:00,5,Tuesday,Early Morning
3789,3194,City,Cancelled,2016-07-13 09:35:28,9,Wednesday,Morning
3790,3541,Airport,Cancelled,2016-07-13 17:57:13,17,Wednesday,Evening
3791,1365,City,Cancelled,2016-07-11 00:09:00,0,Monday,Early Morning
3792,1834,City,Cancelled,2016-07-12 09:33:00,9,Tuesday,Morning
3793,4129,City,Cancelled,2016-07-14 04:42:23,4,Thursday,Early Morning
3794,4380,City,Cancelled,2016-07-14 07:47:21,7,Thursday,Morning
3795,4434,City,Cancelled,2016-07-14 08:27:11,8,Thursday,Morning
3796,5735,City,Cancelled,2016-07-15 07:47:23,7,Friday,Morning
3797,6434,Airport,Cancelled,2016-07-15 19:49:25,19,Friday,Night
3798,623,Airport,Cancelled,2016-07-11 12:03:00,12,Monday,Aftrnoon
3799,1521,City,Cancelled,2016-07-12 05:50:00,5,Tuesday,Early Morning
3800,2771,City,Cancelled,2016-07-13 04:24:36,4,Wednesday,Early Morning
3801,2873,City,Cancelled,2016-07-13 05:48:58,5,Wednesday,Early Morning
3802,3320,Airport,Cancelled,2016-07-13 12:21:11,12,Wednesday,Aftrnoon
3803,4571,City,Cancelled,2016-07-14 09:49:16,9,Thursday,Morning
3804,4600,City,Cancelled,2016-07-14 10:08:30,10,Thursday,Morning
3805,5341,City,Cancelled,2016-07-14 22:34:33,22,Thursday,Late Night
3806,2435,City,Cancelled,2016-07-12 20:11:00,20,Tuesday,Night
3807,2919,City,Cancelled,2016-07-13 06:19:03,6,Wednesday,Morning
3808,4712,City,Cancelled,2016-07-14 13:23:54,13,Thursday,Aftrnoon
3809,399,City,Cancelled,2016-07-11 08:25:00,8,Monday,Morning
3810,2826,City,Cancelled,2016-07-13 05:13:35,5,Wednesday,Early Morning
3811,3090,City,Cancelled,2016-07-13 08:13:41,8,Wednesday,Morning
3812,4141,City,Cancelled,2016-07-14 04:46:40,4,Thursday,Early Morning
3813,5817,City,Cancelled,2016-07-15 08:46:28,8,Friday,Morning
3814,1156,City,Cancelled,2016-07-11 20:46:00,20,Monday,Night
3815,3155,City,Cancelled,2016-07-13 09:02:43,9,Wednesday,Morning
3816,5821,City,Cancelled,2016-07-15 08:54:59,8,Friday,Morning
3817,552,City,Cancelled,2016-07-11 10:07:00,10,Monday,Morning
3818,589,Airport,Cancelled,2016-07-11 11:19:00,11,Monday,Morning
3819,3218,City,Cancelled,2016-07-13 09:49:59,9,Wednesday,Morning
3820,3287,City,Cancelled,2016-07-13 11:13:58,11,Wednesday,Morning
3821,5557,City,Cancelled,2016-07-15 05:39:51,5,Friday,Early Morning
3822,5874,City,Cancelled,2016-07-15 09:21:37,9,Friday,Morning
3823,1117,Airport,Cancelled,2016-07-11 20:17:00,20,Monday,Night
3824,2820,City,Cancelled,2016-07-13 05:14:00,5,Wednesday,Early Morning
3825,3083,City,Cancelled,2016-07-13 08:16:01,8,Wednesday,Morning
3826,185,City,Cancelled,2016-07-11 05:43:00,5,Monday,Early Morning
3827,2922,City,Cancelled,2016-07-13 06:25:47,6,Wednesday,Morning
3828,4379,City,Cancelled,2016-07-14 07:43:57,7,Thursday,Morning
3829,1846,City,Cancelled,2016-07-12 09:43:00,9,Tuesday,Morning
3830,2778,Airport,Cancelled,2016-07-13 04:45:54,4,Wednesday,Early Morning
3831,4161,City,Cancelled,2016-07-14 05:06:13,5,Thursday,Early Morning
3832,5702,City,Cancelled,2016-07-15 07:37:04,7,Friday,Morning
3833,5808,City,Cancelled,2016-07-15 08:39:56,8,Friday,Morning
3834,298,City,Cancelled,2016-07-11 07:15:00,7,Monday,Morning
3835,4602,Airport,Cancelled,2016-07-14 10:13:25,10,Thursday,Morning
3836,5650,City,Cancelled,2016-07-15 06:59:22,6,Friday,Morning
3837,508,City,Cancelled,2016-07-11 09:40:00,9,Monday,Morning
3838,1419,City,Cancelled,2016-07-12 03:57:00,3,Tuesday,Early Morning
3839,3114,City,Cancelled,2016-07-13 08:38:20,8,Wednesday,Morning
3840,309,City,Cancelled,2016-07-11 07:18:00,7,Monday,Morning
3841,327,City,Cancelled,2016-07-11 07:33:00,7,Monday,Morning
3842,1491,City,Cancelled,2016-07-12 05:36:00,5,Tuesday,Early Morning
3843,4392,City,Cancelled,2016-07-14 07:56:17,7,Thursday,Morning
3844,5396,City,Cancelled,2016-07-15 00:54:12,0,Friday,Early Morning
3845,5767,City,Cancelled,2016-07-15 08:19:53,8,Friday,Morning
3846,5498,City,Cancelled,2016-07-15 04:56:28,4,Friday,Early Morning
3847,5755,City,Cancelled,2016-07-15 08:05:55,8,Friday,Morning
3848,414,City,Cancelled,2016-07-11 08:41:00,8,Monday,Morning
3849,1621,City,Cancelled,2016-07-12 06:56:00,6,Tuesday,Morning
3850,5288,Airport,Cancelled,2016-07-14 21:42:19,21,Thursday,Late Night
3851,1778,City,Cancelled,2016-07-12 09:01:00,9,Tuesday,Morning
3852,5266,Airport,Cancelled,2016-07-14 21:26:44,21,Thursday,Late Night
3853,5836,City,Cancelled,2016-07-15 09:02:31,9,Friday,Morning
3854,115,City,Cancelled,2016-07-11 05:14:00,5,Monday,Early Morning
3855,4655,City,Cancelled,2016-07-14 12:04:12,12,Thursday,Aftrnoon
3856,5590,City,Cancelled,2016-07-15 06:02:31,6,Friday,Morning
3857,1784,City,Cancelled,2016-07-12 09:02:00,9,Tuesday,Morning
3858,3123,City,Cancelled,2016-07-13 08:39:59,8,Wednesday,Morning
3859,3330,City,Cancelled,2016-07-13 12:25:07,12,Wednesday,Aftrnoon
3860,4376,City,Cancelled,2016-07-14 07:41:41,7,Thursday,Morning
3861,4540,City,Cancelled,2016-07-14 09:38:51,9,Thursday,Morning
3862,431,City,Cancelled,2016-07-11 08:56:00,8,Monday,Morning
3863,1599,City,Cancelled,2016-07-12 06:39:00,6,Tuesday,Morning
3864,1725,City,Cancelled,2016-07-12 08:17:00,8,Tuesday,Morning
3865,4248,City,Cancelled,2016-07-14 06:02:41,6,Thursday,Morning
3866,133,City,Cancelled,2016-07-11 05:14:00,5,Monday,Early Morning
3867,4170,City,Cancelled,2016-07-14 05:09:42,5,Thursday,Early Morning
3868,6057,Airport,Cancelled,2016-07-15 13:41:55,13,Friday,Aftrnoon
3869,108,City,Cancelled,2016-07-11 05:09:00,5,Monday,Early Morning
3870,1798,City,Cancelled,2016-07-12 09:10:00,9,Tuesday,Morning
3871,1932,City,Cancelled,2016-07-12 11:13:00,11,Tuesday,Morning
3872,5865,City,Cancelled,2016-07-15 09:18:48,9,Friday,Morning
3873,5981,City,Cancelled,2016-07-15 11:40:05,11,Friday,Morning
3874,363,City,Cancelled,2016-07-11 08:02:00,8,Monday,Morning
3875,3153,City,Cancelled,2016-07-13 09:03:21,9,Wednesday,Morning
3876,3196,City,Cancelled,2016-07-13 09:37:26,9,Wednesday,Morning
3877,3214,City,Cancelled,2016-07-13 09:46:56,9,Wednesday,Morning
3878,4171,City,Cancelled,2016-07-14 05:11:39,5,Thursday,Early Morning
3879,5824,City,Cancelled,2016-07-15 08:50:27,8,Friday,Morning
3880,1866,City,Cancelled,2016-07-12 09:52:00,9,Tuesday,Morning
3881,2958,City,Cancelled,2016-07-13 06:46:00,6,Wednesday,Morning
3882,3181,Airport,Cancelled,2016-07-13 09:19:04,9,Wednesday,Morning
3883,5833,City,Cancelled,2016-07-15 08:57:27,8,Friday,Morning
3884,5873,City,Cancelled,2016-07-15 09:20:40,9,Friday,Morning
3885,415,Airport,Cancelled,2016-07-11 08:37:00,8,Monday,Morning
3886,4439,City,Cancelled,2016-07-14 08:27:51,8,Thursday,Morning
3887,5761,City,Cancelled,2016-07-15 08:18:14,8,Friday,Morning
3888,490,City,Cancelled,2016-07-11 09:33:00,9,Monday,Morning
3889,464,City,Cancelled,2016-07-11 09:14:00,9,Monday,Morning
